,MaxAbsEStateIndex,MinAbsEStateIndex,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan3,Chi1,Chi1n,Chi1v,Chi3n,Chi3v,Chi4n,Kappa1,Kappa2,SMR_VSA1,SMR_VSA4,SMR_VSA5,TPSA,EState_VSA3,EState_VSA5,EState_VSA7,EState_VSA9,VSA_EState2,VSA_EState4,VSA_EState8,HeavyAtomCount,NHOHCount,NumHDonors,NumRotatableBonds,RingCount,MolLogP,MolMR
sample_198,2.279016096988229,1.3708677685950414,170.33999999999995,-0.0533059741710883,-0.0653823832227926,0.9166666666666666,5.914213562373096,5.914213562373094,5.914213562373094,2.457106781186547,2.457106781186547,1.5606601717798203,12.0,11.0,0.0,0.0,78.05569062864136,0.0,0.0,64.20821622926012,0.0,0.0,0.0,0.0,4.558032193976458,12,0,0,9,0,4.9272000000000045,57.51800000000005
sample_199,5.526780045351474,0.9782986111111112,186.33899999999997,0.046553396386526,-0.3814524488566649,1.4615384615384617,6.414213562373096,5.99156383156272,5.99156383156272,2.2844570503761727,2.2844570503761727,1.3638637536731024,12.960000000000004,11.96,4.736862953800049,0.0,65.21404738278933,9.23,0.0,51.36657298340809,0.0,4.736862953800049,0.0,0.0,6.4399412075819,13,0,0,10,0,4.163600000000003,59.10300000000006
sample_200,2.1597222222222223,1.0294444444444444,168.239,-0.0025775623986511,-0.0622483607098551,1.3076923076923077,6.449489742783179,4.528473986232467,4.528473986232467,2.0938976146188413,2.0938976146188413,1.427425663142413,8.057239275855297,3.902562753362507,0.0,0.0,6.4208216229260096,0.0,0.0,11.126902983393991,0.0,0.0,0.0,2.7383333333333337,0.0,13,0,0,2,2,3.277400000000002,55.69000000000003
sample_201,11.595771447467875,0.2875434618291759,212.248,0.3379551839851818,-0.4572228101469842,2.0625,7.860173345306138,5.121844020697869,5.121844020697869,2.2222457898845973,2.2222457898845973,1.3806850731217148,10.42855960264156,5.121140695118211,9.53140013787187,0.0,6.606881964512918,26.3,12.170333456209914,0.0,48.53093654769288,4.736862953800049,11.595771447467875,1.57427059712774,0.314055177626606,16,0,0,3,2,3.0436000000000014,62.00350000000004
sample_202,2.183472222222222,1.1298148148148148,182.266,-0.0238242843866094,-0.0622487359876918,1.2142857142857142,6.949489742783179,5.028473986232466,5.028473986232466,2.3879995933446034,2.3879995933446034,1.5780296102795277,9.01309382086168,4.613424263413076,0.0,0.0,12.84164324585202,0.0,0.0,11.126902983393991,0.0,0.0,0.0,2.826579743008315,0.0,14,0,0,3,2,3.4718000000000018,60.29200000000004
sample_203,3.7364427380926495,1.2048611111111112,196.378,-0.0353412931099218,-0.1030829789362716,1.5714285714285714,6.914213562373096,6.523603362114272,6.523603362114272,2.761801681057136,2.761801681057136,1.77611200167127,13.74,12.739999999999998,0.0,0.0,77.55277505187675,0.0,0.0,70.62903785218613,6.076020106833881,0.0,0.0,0.0,6.013829016486775,14,0,0,11,0,5.483400000000005,66.65800000000006
sample_204,2.285446899092108,1.3720414201183433,198.39399999999995,-0.053305972794379,-0.0653823832227926,0.7857142857142857,6.914213562373096,6.914213562373094,6.914213562373094,2.957106781186547,2.957106781186547,1.914213562373094,14.0,13.0,0.0,0.0,90.89733387449338,0.0,0.0,77.04985947511214,0.0,0.0,0.0,0.0,4.570893798184216,14,0,0,11,0,5.707400000000006,66.75200000000007
sample_205,11.944744819223985,0.2686125283446712,278.348,0.3385059645525906,-0.4620783967394106,1.6,9.7019072626078,7.135410681680073,7.135410681680073,2.8289865989409635,2.8289865989409635,1.6130257701644908,16.215066079295156,9.125580158740505,19.06280027574374,0.0,39.53076089108528,52.60000000000001,13.213763929025836,0.0,13.847474399381248,9.473725907600098,23.88948963844797,0.5372250566893424,4.780613031939344,20,0,0,8,1,3.600400000000003,76.82300000000005
sample_206,3.7495666751674808,1.20578231292517,224.43199999999996,-0.0353412931099218,-0.1030829789362716,1.375,7.914213562373096,7.523603362114272,7.523603362114272,3.261801681057136,3.261801681057136,2.129665392264544,15.739999999999998,14.74,0.0,0.0,90.39441829772878,0.0,0.0,83.47068109803816,6.076020106833881,0.0,0.0,0.0,6.033658344667752,16,0,0,13,0,6.263600000000006,75.89200000000007
sample_207,11.36247732591675,0.0664123096615254,314.46600000000007,0.3052775141617927,-0.465675191765929,1.318181818181818,10.7019072626078,9.015167193676994,9.015167193676994,3.533683017500118,3.533683017500118,2.050803085601726,20.94,16.312921587033127,19.06280027574374,0.0,90.89733387449338,52.60000000000001,26.055407174877857,0.0,0.0,9.473725907600098,22.7249546518335,0.0,5.282583914605208,22,0,0,15,0,4.7938000000000045,88.67000000000007
sample_208,3.759796531339252,1.2063802083333337,252.4859999999999,-0.0353412931099218,-0.1030829789362716,1.2222222222222223,8.914213562373096,8.523603362114272,8.523603362114272,3.761801681057136,3.761801681057136,2.4832187828578176,17.74,16.739999999999995,0.0,0.0,103.2360615435808,0.0,0.0,96.31232434389018,6.076020106833881,0.0,0.0,0.0,6.048883378308659,18,0,0,15,0,7.043800000000006,85.12600000000008
sample_209,10.333207244414826,0.3454921184159938,284.4839999999999,0.3028395565321837,-0.481230389785217,1.2,9.770055610029663,8.988391114761729,8.988391114761729,3.994195557380866,3.994195557380866,2.647546068712554,19.47,16.52414185165133,9.901064578912528,0.0,109.65688316650682,37.3,6.4208216229260096,83.47068109803816,0.0,5.106527394840706,10.333207244414826,0.0,2.2700014291906463,20,1,1,16,0,6.332500000000007,87.18180000000008
sample_210,11.36247732591675,0.0664123096615254,314.46600000000007,0.3052775141617927,-0.465675191765929,1.318181818181818,10.7019072626078,9.015167193676994,9.015167193676994,3.533683017500118,3.533683017500118,2.050803085601726,20.94,16.312921587033127,19.06280027574374,0.0,90.89733387449338,52.60000000000001,26.055407174877857,0.0,0.0,9.473725907600098,22.7249546518335,0.0,5.282583914605208,22,0,0,15,0,4.7938000000000045,88.67000000000007
sample_211,2.2954465804052653,1.373456790123457,268.5289999999999,-0.0533059727891157,-0.0653823832227926,0.5789473684210527,9.414213562373096,9.414213562373094,9.414213562373094,4.207106781186547,4.207106781186547,2.7980970388562785,19.0,18.0,0.0,0.0,123.00144198912344,0.0,0.0,109.1539675897422,0.0,0.0,0.0,0.0,4.590893160810531,19,0,0,16,0,7.657900000000008,89.83700000000009
sample_212,11.429553616296912,0.0017184238155285,340.5920000000001,0.3052775141617927,-0.465675191765929,1.3333333333333333,11.808060412490448,10.964690378025043,10.964690378025043,4.745394899343333,4.745394899343333,3.043168495767231,23.47,20.514503782821546,9.53140013787187,0.0,129.42226361204948,26.3,13.027703587438928,89.89150272096417,0.0,4.736862953800049,11.429553616296912,0.0,4.9991529838273365,24,0,0,19,0,7.591200000000009,105.4130000000001
sample_213,10.04398148148148,0.0648148148148151,84.11799999999998,0.1544129800267248,-0.2949079102994763,1.6666666666666667,2.6427344100918364,1.8076775358252053,1.8076775358252053,0.6010075515613058,0.6010075515613058,0.0,5.41,1.752075501997055,4.794537184071822,0.0,13.847474399381248,17.07,5.573104530069267,6.923737199690624,0.0,0.0,10.04398148148148,0.6203703703703705,6.604166666666667,6,0,0,1,0,1.1515,25.49499999999999
sample_214,5.227623456790123,0.1712962962962965,112.987,0.1071262986022287,-0.1054081620077623,1.8,2.270055610029662,1.551790852122395,2.424662413066365,0.3086066999241837,0.9258200997725516,0.0,5.579999999999999,2.798340611353712,0.0,0.0,18.18082851286669,0.0,0.0,0.0,6.923737199690624,23.20187978046503,-0.1712962962962965,0.0,1.935185185185185,5,0,0,1,0,2.2001,25.78499999999999
sample_215,5.2172067901234565,0.6840277777777779,112.987,0.0234294909586018,-0.1266717428805469,1.4,2.414213562373095,1.5345224838248486,2.6035674514745457,0.2672612419124243,0.801783725737273,0.0505076272276105,5.579999999999999,4.58,0.0,0.0,6.4208216229260096,0.0,11.760006889940678,0.0,0.0,23.20187978046503,0.0,0.0,0.0,5,0,0,2,0,1.8541,26.05699999999999
sample_216,7.90625,0.09375,76.095,0.0452382368238775,-0.39628647261089,1.4,2.414213562373095,1.6324555320336755,1.6324555320336755,0.3162277660168378,0.3162277660168378,0.0707106781186547,4.920000000000001,3.92,10.213054789681411,0.0,6.4208216229260096,40.46,6.4208216229260096,0.0,0.0,10.213054789681411,0.0,0.0,0.1875,5,2,2,2,0,-0.6389,18.7886
sample_217,7.893518518518519,0.1898148148148146,69.107,0.0649457173195011,-0.198057275344811,1.8,2.270055610029662,1.6669824707240437,1.6669824707240437,0.2581988897471611,0.2581988897471611,0.0,4.49,1.7765329512893986,0.0,5.917906046161393,13.847474399381248,23.79,0.0,0.0,19.91669571217352,5.261891554738487,0.0,0.0,3.7222222222222223,5,0,0,0,0,1.16598,20.450999999999997
sample_218,5.3216512345679,0.7427777777777779,127.014,0.022337404985431,-0.1267162259995788,1.3333333333333333,2.914213562373095,2.034522483824849,3.1035674514745457,0.5172612419124242,1.0517837257372729,0.1889822365046135,6.579999999999999,5.579999999999999,0.0,0.0,12.84164324585202,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,6,0,0,3,0,2.2442,30.673999999999992
sample_219,3.373263888888889,0.6967592592592591,137.01999999999998,0.011445025631977,-0.0893806714900254,2.0,2.270055610029662,1.910923231076029,2.826598759867718,0.562551640425955,1.210032016201136,0.0,5.48,2.7032142857142865,0.0,0.0,25.09547009260407,0.0,4.827174070296812,6.4208216229260096,0.0,0.0,0.6967592592592591,0.0,4.291087962962963,5,0,0,1,0,2.1798,28.67999999999999
sample_220,5.462191358024691,0.3564814814814814,92.569,0.030476535552498,-0.1233214199137231,2.0,2.270055610029662,1.910923231076029,2.3473590115480136,0.562551640425955,0.8711583403501388,0.0,5.29,2.523100233100233,0.0,0.0,25.645383890512985,0.0,5.3770878682057255,0.0,6.923737199690624,11.600939890232516,0.0,0.0,4.054783950617284,5,0,0,1,0,2.0237,25.605999999999987
sample_221,4.75,0.3842592592592591,74.123,0.0514596405502385,-0.3820352163044326,1.6,2.270055610029662,1.7986510892386307,1.7986510892386307,0.4714045207910318,0.4714045207910318,0.0,4.960000000000001,2.212525252525253,4.736862953800049,0.0,19.95144078712955,9.23,6.103966387748303,0.0,13.847474399381248,4.736862953800049,0.0,0.0,4.0,5,0,0,1,0,1.0412,22.144999999999992
sample_222,8.08625,0.195,90.122,0.0431370083899692,-0.3963750384086942,1.3333333333333333,2.914213562373095,2.1324555320336755,2.1324555320336755,0.5662277660168378,0.5662277660168378,0.2236067977499788,5.92,4.920000000000001,10.213054789681411,0.0,12.84164324585202,40.46,0.0,0.0,0.0,10.213054789681411,0.0,0.0,0.3900000000000001,6,2,2,3,0,-0.2488,23.405599999999996
sample_223,8.37962962962963,0.5925925925925928,90.122,0.0767836937808189,-0.3907383239087069,1.1666666666666667,2.6427344100918364,2.004431651206908,2.004431651206908,0.698142396999972,0.698142396999972,0.0,5.92,2.157216946676406,10.213054789681411,0.0,26.055407174877853,40.46,0.0,0.0,0.0,10.213054789681411,0.0,0.0,3.092592592592593,6,2,2,1,0,-0.252,23.3616
sample_224,5.291666666666667,0.3842592592592591,73.13900000000001,0.000780536936803,-0.3279979498190634,2.0,2.270055610029662,2.02603867417337,2.02603867417337,0.6439505508593789,0.6439505508593789,0.0,4.960000000000001,2.212525252525253,0.0,5.733667477162185,26.31013685145522,26.02,6.041840829147961,0.0,6.923737199690624,5.733667477162185,0.0,5.291666666666667,4.074074074074074,5,2,1,1,0,0.7436,23.9404
sample_225,5.354166666666666,0.0,73.13900000000001,0.0068573569913575,-0.3258160878010253,1.2,2.0,1.7886751345948129,1.7886751345948129,0.0,0.0,0.0,4.960000000000001,0.9767560019818928,0.0,5.733667477162185,26.310136851455216,26.02,0.0,0.0,20.771211599071872,5.733667477162185,0.0,5.354166666666666,5.895833333333333,5,2,1,0,0,0.7436,23.9404
sample_226,7.947361111111111,0.71875,83.134,0.0621243277931901,-0.1983473931212125,2.5,2.914213562373095,2.2842669695298,2.2842669695298,0.6421334847649,0.6421334847649,0.2558336368008463,5.49,4.49,0.0,0.0,26.186202068468653,23.79,0.0,0.0,0.0,5.261891554738487,0.0,0.0,2.0806944444444446,6,0,0,2,0,1.70018,25.137999999999987
sample_227,3.673611111111111,1.1111111111111112,70.13499999999999,-0.0354350504850754,-0.100151220295327,2.0,2.270055610029662,1.914213562373095,1.914213562373095,0.6035533905932737,0.6035533905932737,0.0,4.74,2.0073796791443854,0.0,0.0,20.268296022307258,0.0,0.0,5.573104530069267,6.923737199690624,0.0,0.0,1.2546296296296298,7.8009259259259265,5,0,0,1,0,1.9725,25.10499999999999
sample_228,2.083333333333333,1.3796296296296298,70.13499999999999,-0.0442229703928102,-0.0890131727511756,1.6,2.270055610029662,1.8660254037844388,1.8660254037844388,0.5773502691896258,0.5773502691896258,0.0,4.74,2.0073796791443854,0.0,0.0,20.771211599071872,0.0,0.0,5.573104530069267,6.923737199690624,0.0,0.0,1.3796296296296298,6.203703703703704,5,0,0,0,0,1.9725,25.10499999999999
sample_229,3.560185185185185,0.6481481481481479,70.13499999999999,-0.0293099677662802,-0.1028241097803503,1.8,2.270055610029662,1.896282162176448,1.896282162176448,0.4714045207910317,0.4714045207910317,0.0,4.74,2.0073796791443854,0.0,5.917906046161393,13.847474399381248,0.0,5.917906046161393,0.0,6.076020106833881,0.0,0.0,0.0,7.768518518518517,5,0,0,1,0,1.8284,25.03499999999999
sample_230,5.394182098765432,0.7746913580246915,141.041,0.0222962794648497,-0.1267169638113298,1.4285714285714286,3.414213562373095,2.534522483824849,3.6035674514745457,0.7672612419124241,1.3017837257372729,0.3657589318012503,7.580000000000002,6.579999999999999,0.0,0.0,19.26246486877803,0.0,0.0,6.4208216229260096,0.0,23.20187978046503,0.0,0.0,0.0,7,0,0,4,0,2.6343000000000014,35.291000000000004
sample_231,10.14351851851852,0.2129629629629628,86.134,0.1318534622268426,-0.2997396385899406,1.6666666666666667,2.6427344100918364,2.147499818205996,2.147499818205996,0.8130525295851417,0.8130525295851417,0.0,5.670000000000001,1.9565136909816512,4.794537184071822,5.917906046161393,20.771211599071872,17.07,0.0,0.0,13.847474399381248,0.0,10.14351851851852,0.0,5.38425925925926,6,0,0,1,0,1.2314,25.518999999999988
sample_232,10.031944444444443,0.0254629629629625,102.133,0.3023791003505635,-0.4631559932494283,2.0,3.125897657686229,2.2986510892386307,2.2986510892386307,0.4016659130257426,0.4016659130257426,0.3319273052604535,6.47,2.610921480426842,9.53140013787187,0.0,26.875177986820173,26.3,0.0,6.923737199690624,13.847474399381248,0.0,10.031944444444443,0.0,5.044444444444444,7,0,0,1,0,0.9579,26.901999999999987
sample_233,9.930324074074074,0.1805555555555558,102.13299999999998,0.3056945528481206,-0.4810341567461046,2.2857142857142856,3.1807392125526213,2.40911141841676,2.40911141841676,1.033943437017994,1.033943437017994,0.174620426250861,6.47,2.610921480426842,9.901064578912528,5.917906046161393,20.268296022307258,37.3,0.0,0.0,6.923737199690624,5.106527394840706,9.930324074074074,0.0,3.556666666666666,7,1,1,2,0,1.1171,27.090799999999987
sample_234,9.647083333333336,0.2048611111111109,101.125,0.0413834403875692,-0.5501718623538444,2.4285714285714284,3.270055610029662,2.468908462243684,2.468908462243684,0.734454231121842,0.734454231121842,0.3211142625940433,6.47,3.6528153564899446,9.901064578912528,0.0,26.186202068468653,40.13,0.0,0.0,6.923737199690624,0.0,9.647083333333336,0.0,1.947361111111111,7,0,0,3,0,-0.0735000000000001,24.53199999999999
sample_235,3.2847222222222223,1.25,85.15,-0.0048911400116898,-0.3167325809905548,1.6666666666666667,3.0,2.707106781186547,2.707106781186547,1.2071067811865472,1.2071067811865472,0.8017766952966366,4.127785234899329,2.189674338993739,0.0,0.0,19.26246486877803,12.03,0.0,32.351977680603184,0.0,0.0,0.0,0.0,2.5,6,1,1,0,1,0.7599,26.72069999999999
sample_236,8.402777777777779,0.0972222222222223,88.14999999999999,0.0478988365089887,-0.3958312170553949,1.5,2.5606601717798214,2.1697811566101115,2.1697811566101115,0.4743416490252568,0.4743416490252568,0.0,5.959999999999999,1.6056599286563615,5.106527394840706,5.41499046939678,20.771211599071872,20.23,0.0,0.0,20.771211599071872,5.106527394840706,0.0,0.0972222222222223,6.25,6,1,1,0,0,1.0248,26.54079999999999
sample_237,5.538981481481482,0.7213482615268328,158.28499999999997,0.0491163730446244,-0.3808986157644258,1.5454545454545454,5.201907262607799,4.779257531797425,4.779257531797425,2.198584704241717,2.198584704241717,0.7061125692016756,10.96,6.656627417550217,4.736862953800049,11.835812092322788,40.53659204461451,9.23,0.0,12.84164324585202,0.0,4.736862953800049,0.0,0.0,10.739540343915344,11,0,0,6,0,3.095200000000002,49.72900000000003
sample_238,4.899305555555555,0.435185185185185,88.14999999999999,0.0540150109548438,-0.3817588538595076,2.1666666666666665,2.808060412490447,2.336655891699415,2.336655891699415,0.9772838841927124,0.9772838841927124,0.1666666666666666,5.959999999999999,3.1616129032258065,4.736862953800049,0.0,26.37226241005556,9.23,6.103966387748303,0.0,0.0,4.736862953800049,0.0,0.0,4.16087962962963,6,0,0,2,0,1.4313,26.761999999999983
sample_239,4.9375,0.0416666666666665,88.14999999999999,0.0594252076440529,-0.3791035972502146,1.3333333333333333,2.5606601717798214,2.1123724356957947,2.1123724356957947,0.6123724356957946,0.6123724356957946,0.0,5.959999999999999,1.6056599286563615,4.736862953800049,0.0,26.37226241005556,9.23,0.0,0.0,20.771211599071872,4.736862953800049,0.0,0.0416666666666665,6.0625,6,0,0,0,0,1.4313,26.761999999999983
sample_240,4.8032407407407405,0.6759259259259258,88.15,0.0484717683572737,-0.3844239226756276,2.0,2.770055610029662,2.2598722539017904,2.2598722539017904,0.5000000000000001,0.5000000000000001,0.3333333333333334,5.959999999999999,3.1616129032258065,4.736862953800049,5.917906046161393,13.847474399381248,9.23,5.917906046161393,0.0,0.0,4.736862953800049,0.0,0.0,5.131944444444445,6,0,0,2,0,1.2888000000000002,26.713999999999988
sample_241,5.214583333333334,0.855,87.16600000000001,-0.0077277197951865,-0.3304735053776849,2.1666666666666665,2.914213562373095,2.6153550716504106,2.6153550716504106,0.8076775358252051,0.8076775358252051,0.3943375672974063,5.959999999999999,4.960000000000001,0.0,5.733667477162185,26.186202068468653,26.02,0.0,19.26246486877803,0.0,5.733667477162185,0.0,5.214583333333334,3.03125,6,2,1,3,0,1.1353,28.57939999999999
sample_242,3.88425925925926,1.2106481481481484,93.129,0.0296530038281348,-0.264459387256486,2.7142857142857144,3.393846850117352,2.260414715350615,2.260414715350615,0.8094199929348828,0.8094199929348828,0.4481391923352558,4.31260162601626,1.7349674800723751,0.0,0.0,6.923737199690624,12.89,0.0,5.563451491696996,25.25331490822692,0.0,3.88425925925926,1.2106481481481484,2.020833333333333,7,0,0,0,1,1.39002,28.973999999999997
sample_243,2.180555555555556,1.2326388888888888,80.12999999999998,-0.0312751715085585,-0.0842401963653469,1.5,3.0,2.3164965809277263,2.3164965809277263,0.8832766380870198,0.8832766380870198,0.5420350197234279,3.662481751824818,1.8066556556023237,0.0,0.0,12.84164324585202,0.0,0.0,12.84164324585202,0.0,0.0,0.0,0.0,0.0,6,0,0,0,1,1.8926,27.51399999999999
sample_244,2.162037037037037,1.1666666666666663,80.13000000000001,-0.0135341731390953,-0.0804730772217517,2.6666666666666665,2.893846850117352,2.217143482318616,2.217143482318616,0.956652010844764,0.956652010844764,0.5542830837825816,3.662481751824818,1.2920713305898497,0.0,0.0,13.344558822616634,0.0,0.0,11.993926152995275,0.0,0.0,0.0,1.4675925925925928,2.138888888888889,6,0,0,0,1,1.8926,27.51399999999999
sample_245,3.655092592592593,1.0648148148148149,82.14599999999999,-0.0401210568686389,-0.0958700950183344,1.1666666666666667,2.6427344100918364,1.9571067811865477,1.9571067811865477,0.7285533905932737,0.7285533905932737,0.0,5.48,1.8066556556023237,0.0,0.0,13.847474399381248,0.0,0.0,0.0,13.847474399381248,0.0,0.0,2.1296296296296298,11.203703703703704,6,0,0,1,0,2.1386000000000003,29.627999999999982
sample_246,3.5504166666666666,1.0590277777777777,82.14599999999999,-0.0318767410534414,-0.1030718307834594,1.5,2.914213562373095,2.132993161855452,2.132993161855452,0.5749149571305296,0.5749149571305296,0.2357022603955158,5.48,4.480000000000002,0.0,0.0,12.84164324585202,0.0,0.0,0.0,12.152040213667762,0.0,0.0,0.0,7.100833333333333,6,0,0,3,0,2.1386000000000003,29.627999999999982
sample_247,8.042882653061223,0.73,97.161,0.0621245081890989,-0.1983473916935962,2.571428571428572,3.414213562373095,2.7842669695298,2.7842669695298,0.8921334847649,0.8921334847649,0.4540569415042093,6.49,5.49,0.0,0.0,32.60702369139466,23.79,0.0,12.84164324585202,0.0,5.261891554738487,0.0,0.0,2.136284013605442,7,0,0,3,0,2.09028,29.754999999999985
sample_248,3.6319444444444446,0.3055555555555556,84.16199999999999,-0.0205845232859782,-0.1025539201584556,1.5,2.5606601717798214,2.196923425058676,2.196923425058676,0.6123724356957945,0.6123724356957945,0.0,5.740000000000001,1.4594921149257285,0.0,5.41499046939678,20.771211599071872,0.0,5.41499046939678,0.0,6.076020106833881,0.0,0.0,0.3055555555555556,10.006944444444445,6,0,0,0,0,2.2185,29.651999999999983
sample_249,2.208333333333333,1.1689814814814814,84.16199999999999,-0.0376846412133031,-0.0861630569530802,2.0,2.770055610029662,2.4040302062452232,2.4040302062452232,0.6123724356957945,0.6123724356957945,0.408248290463863,5.740000000000001,2.950970464135022,0.0,0.0,27.19203322199788,0.0,0.0,11.993926152995275,0.0,0.0,0.0,1.414351851851852,6.375,6,0,0,1,0,2.3626000000000005,29.721999999999984
sample_250,3.631435185185185,0.6990740740740738,84.16199999999999,-0.0267263089070446,-0.1028139876607717,2.333333333333333,2.808060412490447,2.434286964637233,2.434286964637233,1.0463194779215614,1.0463194779215614,0.1666666666666666,5.740000000000001,2.950970464135022,0.0,5.917906046161393,20.268296022307258,0.0,5.917906046161393,6.4208216229260096,6.076020106833881,0.0,0.0,0.0,7.950231481481481,6,0,0,2,0,2.2185,29.651999999999983
sample_251,10.14351851851852,0.2129629629629628,86.134,0.1318534622268426,-0.2997396385899406,1.6666666666666667,2.6427344100918364,2.147499818205996,2.147499818205996,0.8130525295851417,0.8130525295851417,0.0,5.670000000000001,1.9565136909816512,4.794537184071822,5.917906046161393,20.771211599071872,17.07,0.0,0.0,13.847474399381248,0.0,10.14351851851852,0.0,5.38425925925926,6,0,0,1,0,1.2314,25.518999999999988
sample_252,9.67967970521542,0.7438888888888888,100.161,0.119490197254345,-0.303402908155129,2.571428571428572,3.414213562373095,2.8510573320459267,2.8510573320459267,0.925528666022963,0.925528666022963,0.4776709006307396,6.670000000000001,5.670000000000001,4.794537184071822,0.0,32.60702369139466,17.07,0.0,12.84164324585202,0.0,0.0,9.67967970521542,0.0,2.129764739229025,7,0,0,4,0,1.7656,30.20599999999998
sample_253,10.411805555555556,0.3773148148148151,100.161,0.1321260055287857,-0.2997294705257708,2.142857142857143,3.308060412490447,2.825444488791574,2.825444488791574,0.923176335210009,0.923176335210009,0.4556154632092394,6.670000000000001,3.84636684303351,4.794537184071822,0.0,33.10993926815928,17.07,12.204066569290948,0.0,13.847474399381248,0.0,10.411805555555556,0.0,3.9221759259259255,7,0,0,3,0,1.7656,30.20599999999998
sample_254,10.190833333333334,0.0763888888888886,116.15999999999998,0.3023890488641657,-0.4628724496596981,2.375,3.663902460147014,2.836655891699415,2.836655891699415,0.9420630732918476,0.9420630732918476,0.3666510101688821,7.470000000000001,3.4692670369115906,9.53140013787187,0.0,33.29599960974618,26.3,0.0,6.923737199690624,13.847474399381248,4.736862953800049,10.190833333333334,0.0,5.278935185185185,8,0,0,2,0,1.348,31.518999999999984
sample_255,10.237152777777778,0.2245370370370365,116.16,0.3026461161791004,-0.4601506704482133,1.75,3.4165022194363885,2.6123724356957947,2.6123724356957947,0.4499149571305297,0.4499149571305297,0.4311862178478973,7.470000000000001,2.158633811658892,9.53140013787187,0.0,33.29599960974618,26.3,0.0,6.923737199690624,20.771211599071872,4.736862953800049,10.237152777777778,-0.3275462962962963,6.932986111111111,8,0,0,0,0,1.348,31.518999999999984
sample_256,10.520601851851852,0.0092129629629627,116.15999999999998,0.3078510689103366,-0.465780805159007,2.25,3.680739212552621,2.847405879219288,2.847405879219288,0.7580009865206505,0.7580009865206505,0.3089255650988791,7.470000000000001,3.4692670369115906,9.53140013787187,5.917906046161393,20.771211599071872,26.3,6.606881964512918,0.0,13.847474399381248,0.0,10.520601851851852,0.0,5.923888888888889,8,0,0,2,0,1.2055,31.470999999999982
sample_257,10.348472222222222,0.1047685185185181,116.15999999999998,0.30499623910753,-0.4656935805378395,2.5,3.808060412490447,2.9646903780250446,2.9646903780250446,0.7558489901575548,0.7558489901575548,0.3179595955473013,7.470000000000001,4.624559505409582,9.53140013787187,0.0,26.689117645233267,26.3,13.027703587438928,0.0,6.923737199690624,4.736862953800049,10.348472222222222,0.0,4.32699074074074,8,0,0,3,0,1.3496,31.540999999999983
sample_258,5.073888888888889,0.8611111111111112,102.177,0.0465291050494746,-0.3817393247640841,2.4285714285714284,3.414213562373095,2.9915638315627207,2.9915638315627207,0.8463526704200179,0.8463526704200179,0.3907372072107785,6.96,5.959999999999999,4.736862953800049,0.0,26.689117645233267,9.23,0.0,12.84164324585202,6.923737199690624,4.736862953800049,0.0,0.0,5.987777777777778,7,0,0,4,0,1.823,31.400999999999986
sample_259,8.52601851851852,0.3541666666666667,102.177,0.0458560746207759,-0.3960885353755221,1.7142857142857142,3.346065214951232,2.9551861997815223,2.9551861997815223,1.4128994281264124,1.4128994281264124,0.546874024341974,6.96,4.127785234899329,5.106527394840706,5.917906046161393,26.689117645233267,20.23,12.52478801067431,0.0,0.0,5.106527394840706,0.0,0.0,4.557314814814816,7,1,1,3,0,1.4149,31.15779999999998
sample_260,8.292882653061223,0.3611111111111111,102.177,0.043052405838714,-0.396376569347818,2.2857142857142856,3.414213562373095,3.023334547203385,3.023334547203385,1.0116672736016925,1.0116672736016925,0.5385800941716262,6.96,5.959999999999999,5.106527394840706,0.0,32.60702369139466,20.23,6.606881964512918,19.26246486877803,0.0,5.106527394840706,0.0,0.0,2.5251729024943312,7,1,1,4,0,1.559,31.22779999999998
sample_261,8.683472222222221,0.0972685185185187,102.17699999999998,0.0511665092522981,-0.3934192704931501,2.2857142857142856,3.270055610029662,2.9509042305871973,2.9509042305871973,0.9754521152935988,0.9754521152935988,0.4995353833813906,6.96,4.127785234899329,5.106527394840706,0.0,39.21390565590758,20.23,0.0,6.4208216229260096,6.923737199690624,5.106527394840706,0.0,0.0,3.9563888888888887,7,1,1,3,0,1.5574,31.205799999999986
sample_262,8.46587962962963,0.3411111111111111,102.177,0.0456123173735677,-0.3960990127001897,2.2857142857142856,3.308060412490447,2.917181397320737,2.917181397320737,1.0931480451301931,1.0931480451301931,0.584086372744272,6.96,4.127785234899329,5.106527394840706,5.917906046161393,26.689117645233267,20.23,12.52478801067431,6.4208216229260096,0.0,5.106527394840706,0.0,0.0,4.53125,7,1,1,3,0,1.4149,31.15779999999998
sample_263,8.722777777777779,0.1250000000000002,102.17699999999998,0.0514102357095883,-0.3934087426759659,1.7142857142857142,3.125897657686229,2.8067462782437644,2.8067462782437644,0.8125160365254936,0.8125160365254936,0.6822230314689237,6.96,3.026851631655436,5.106527394840706,5.917906046161393,33.29599960974619,20.23,5.917906046161393,0.0,6.923737199690624,5.106527394840706,0.0,0.0,6.027222222222222,7,1,1,2,0,1.4133,31.135799999999985
