,MaxEStateIndex,MinAbsEStateIndex,MolWt,HeavyAtomMolWt,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan3,BalabanJ,Chi3n,Chi3v,Ipc,Kappa3,PEOE_VSA1,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA6,SlogP_VSA5,TPSA,EState_VSA5,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,HeavyAtomCount,NOCount,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms
sample_181,2.326388888888889,0.4461805555555556,128.25899999999996,108.09899999999998,-0.0648532045853055,0.0648532045853055,0.030817843252736,0.8888888888888888,1.2222222222222223,4.144726366744759,2.914213562373095,2.914213562373095,49.09358392980085,2.0,0.0,10.82998093879356,0.0,0.0,0.0,0.0,47.96324482106975,0.0,6.4208216229260096,0.0,0.9253472222222222,0.0,0.0,1.2604166666666667,9,0,0,0,0,0
sample_182,11.025722395439658,0.4029195011337871,194.186,184.106,-0.4654175190338801,0.4654175190338801,0.337342220156801,0.8571428571428571,1.3571428571428572,2.8864821283777804,1.7270955121493807,1.7270955121493807,1533.476531171674,2.097507873519778,9.473725907600098,24.26546827384644,0.0,25.346498065949056,11.9386105759037,14.219595082555069,20.715977351537635,52.60000000000001,38.485063356401504,0.0,0.8058390022675745,-0.858489229024944,6.047962962962963,0.0,14,4,1,4,0,4
sample_183,2.258425925925926,1.3017592592592593,132.206,120.10999999999996,-0.0619744025679589,0.0619744025679589,0.0276026667140096,0.8,1.8,2.414292094177304,2.2606161316565205,2.2606161316565205,348.57046183703704,0.9420016699918125,0.0,36.81018947509803,0.0,0.0,0.0,0.0,23.96854622924601,0.0,25.68328649170404,0.0,3.155092592592593,0.0,8.802870370370371,5.37537037037037,10,0,1,0,0,0
sample_184,2.225138888888889,1.2334722222222223,134.22199999999998,120.10999999999996,-0.0653710717316953,0.0653710717316953,0.0278972951426049,1.1,2.4,2.4265223465879537,1.6618298825622126,1.6618298825622126,251.66716234355823,2.218872016802184,0.0,18.40509473754901,0.0,0.0,0.0,0.0,25.32883193723964,0.0,24.825916360475023,0.0,1.4623611111111112,0.0,10.649555933484503,3.8296107331821614,10,0,1,0,0,0
sample_185,2.224537037037037,0.2929166666666665,134.22199999999998,120.10999999999996,-0.0622480450588484,0.0622480450588484,0.0131854213368171,0.9,1.7,2.9660431785816628,1.639814472133079,1.639814472133079,165.63732925805002,1.598288065805947,0.0,10.978441961093775,0.0,0.0,0.0,0.0,26.334663090768867,0.0,5.563451491696996,0.0,1.6910648148148149,0.0,10.55199074074074,0.0,10,0,1,0,0,0
sample_186,2.212962962962963,0.6533333333333332,134.222,120.10999999999996,-0.0590419921968874,0.0590419921968874,0.0218820530674435,1.0,1.9,2.893762783606678,1.7440169358562931,1.7440169358562931,180.91251467537336,1.598288065805947,0.0,18.40509473754901,0.0,0.0,0.0,0.0,30.892283428936636,0.0,11.126902983393991,0.0,2.7592592592592595,0.6533333333333332,8.712962962962964,0.0,10,0,1,0,0,0
sample_187,2.2777777777777777,1.1466666666666665,134.22199999999998,120.10999999999996,-0.0617203545133415,0.0617203545133415,0.0307339862304916,1.0,1.9,2.8711457287957725,1.8078898326815915,1.8078898326815915,235.2901527615482,1.598288065805947,0.0,23.96854622924601,0.0,0.0,0.0,0.0,24.97437738277524,0.0,11.126902983393991,0.0,2.8876851851851857,0.0,8.773796296296297,2.293333333333333,10,0,1,0,0,0
sample_188,2.207175925925926,1.1567592592592593,134.22199999999998,120.10999999999996,-0.0619745799359186,0.0619745799359186,0.0304709885568064,0.9,1.6,2.964000093923802,1.8801892875255704,1.8801892875255704,238.97589595141255,1.3813978449955595,0.0,23.96854622924601,0.0,0.0,0.0,0.0,24.97437738277524,0.0,11.126902983393991,0.0,2.981481481481482,0.0,8.632592592592593,2.3135185185185185,10,0,1,0,0,0
sample_189,2.243055555555556,0.766111111111111,134.22199999999998,120.10999999999996,-0.0624558907029957,0.0624558907029957,0.025564397003317,1.1,2.2,2.5872871851548136,1.486775212936868,1.486775212936868,195.6254620163014,2.218872016802184,0.0,17.9021791607844,0.0,0.0,0.0,0.0,19.410925891078243,0.0,11.984273114623004,0.0,1.4421296296296298,0.766111111111111,10.61037037037037,1.1952777777777777,10,0,1,0,0,0
sample_190,2.2944706632653062,1.1052777777777776,140.26999999999998,120.10999999999996,-0.0653822096214947,0.0653822096214947,0.0414287512409803,1.1,2.4,2.0172372216570547,2.690670697680657,2.690670697680657,251.66716234355823,2.7222222222222223,0.0,5.917906046161393,0.0,0.0,0.0,0.0,58.29031018309871,0.0,51.36657298340809,0.0,0.0,1.1052777777777776,0.0,11.93358489229025,10,0,0,0,0,0
sample_191,2.2698838655832705,1.3688271604938271,142.286,120.10999999999996,-0.0653823832227926,0.0653823832227926,0.0533061464398628,0.5,1.1,2.6476048489438337,1.9571067811865472,1.9571067811865472,175.07674799821407,8.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21404738278933,0.0,51.36657298340809,0.0,0.0,0.0,0.0,11.46023226883346,10,0,0,0,0,0
sample_192,10.41384975749559,0.2388454270597131,183.271,164.11899999999997,-0.54518943868785,0.54518943868785,0.0668566457297305,1.4615384615384617,2.4615384615384617,3.827604187433476,2.367026004581692,2.367026004581692,590.96704302581,5.449030486962771,9.901064578912528,17.91183219915667,0.0,5.969305287951849,5.969305287951849,0.0,45.95158251401129,40.13,6.4208216229260096,10.41384975749559,0.2388454270597131,-0.6386125283446715,0.0,5.025362339380196,13,2,0,2,0,2
sample_193,5.578333333333333,0.8691666666666669,170.21099999999998,160.13099999999997,-0.4573845977458952,0.4573845977458952,0.1269277489093993,0.5384615384615384,1.3076923076923077,2.1614757505786617,1.722112590735371,1.722112590735371,1589.7182302135147,2.089799938442597,4.736862953800049,24.26546827384644,0.0,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,1.7383333333333335,19.516666666666666,0.0,13,1,2,1,0,1
sample_194,3.303888888888889,1.1191666666666669,169.227,158.13899999999998,-0.3555271921456535,0.3555271921456535,0.0383701366953933,0.5384615384615384,1.3076923076923077,2.1614757505786617,1.836253271292093,1.836253271292093,1589.7182302135147,2.089799938442597,5.316788604006331,24.26546827384644,11.374772549367124,0.0,11.374772549367124,5.316788604006331,0.0,12.03,0.0,3.303888888888889,2.238333333333334,0.0,20.29111111111111,0.0,13,1,2,1,1,1
sample_195,11.544212490551775,0.2387037037037038,222.23999999999995,208.128,-0.462372421938292,0.462372421938292,0.3384958727330426,0.9375,1.625,2.9975148158911997,1.9177556725224845,1.9177556725224845,3922.209099906628,2.823480898816076,9.473725907600098,25.980208536304467,0.0,24.340666912419827,11.9386105759037,13.213763929025836,34.56345175091888,52.60000000000001,0.0,0.0,0.4774074074074077,-1.0163832199546476,6.442908163265306,0.0,16,4,1,4,0,4
sample_196,2.314814814814815,0.6423148148148147,162.27599999999995,144.13199999999998,-0.0616996974611225,0.0616996974611225,0.0218721121365589,0.8333333333333334,1.5833333333333333,2.95842190964212,2.244016935856293,2.244016935856293,472.11168662963706,2.100913936068181,0.0,22.96271507571678,0.0,0.0,0.0,0.0,50.65766387447927,0.0,11.126902983393991,0.0,2.8911111111111114,1.2846296296296296,8.882037037037037,0.0,12,0,1,0,0,0
sample_197,3.718992735409131,1.2033333333333334,168.32399999999998,144.13199999999998,-0.1030829789362716,0.1030829789362716,0.0353412931099218,0.8333333333333334,1.8333333333333333,2.76676462623148,2.261801681057136,2.261801681057136,488.92509398668415,9.739999999999998,0.0,12.84164324585202,0.0,0.0,0.0,0.0,64.71113180602472,0.0,57.7873946063341,0.0,0.0,0.0,0.0,14.51306784345204,12,0,0,0,0,0
sample_198,2.279016096988229,1.3708677685950414,170.33999999999995,144.13199999999998,-0.0653823832227926,0.0653823832227926,0.0533059741710883,0.4166666666666667,0.9166666666666666,2.72724281291869,2.457106781186547,2.457106781186547,488.92509398668415,10.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05569062864136,0.0,64.20821622926012,0.0,0.0,0.0,0.0,14.441967806023545,12,0,0,0,0,0
sample_199,5.526780045351474,0.9782986111111112,186.33899999999997,160.13099999999997,-0.3814524488566649,0.3814524488566649,0.046553396386526,0.6153846153846154,1.4615384615384617,2.758149818433293,2.2844570503761727,2.2844570503761727,812.7027727261354,11.960000000000004,4.736862953800049,12.84164324585202,13.213763929025836,0.0,0.0,13.213763929025836,65.21404738278933,9.23,51.36657298340809,0.0,0.0,0.0,0.0,10.533278747066625,13,1,0,1,0,1
sample_200,2.1597222222222223,1.0294444444444444,168.239,156.14299999999997,-0.0622483607098551,0.0622483607098551,0.0025775623986511,0.5384615384615384,1.3076923076923077,2.1614757505786617,2.0938976146188413,2.0938976146188413,1589.7182302135147,2.1870744067645087,0.0,17.54772460632,0.0,0.0,0.0,0.0,11.126902983393991,0.0,11.126902983393991,0.0,2.7383333333333337,0.0,21.065555555555555,1.0294444444444444,13,0,2,0,0,0
sample_201,11.595771447467875,0.2875434618291759,212.248,200.152,-0.4572228101469842,0.4572228101469842,0.3379551839851818,0.875,2.0625,1.9460332806831828,2.2222457898845973,2.2222457898845973,6818.994323164689,2.7009160415731115,4.736862953800049,17.696185628620217,0.0,5.563451491696996,5.969305287951849,0.0,15.921440167465814,26.3,0.0,0.0,1.57427059712774,-0.2875434618291759,18.628261054421767,0.0,16,2,2,2,0,2
sample_202,2.183472222222222,1.1298148148148148,182.266,168.15399999999997,-0.0622487359876918,0.0622487359876918,0.0238242843866094,0.5,1.2142857142857142,1.957475895987532,2.3879995933446034,2.3879995933446034,2714.3052865680856,2.4617954580094508,0.0,23.96854622924601,0.0,0.0,0.0,0.0,11.126902983393991,0.0,11.126902983393991,0.0,2.826579743008315,0.0,21.24712396069539,2.2596296296296297,14,0,2,0,0,0
sample_203,3.7364427380926495,1.2048611111111112,196.378,168.15399999999997,-0.1030829789362716,0.1030829789362716,0.0353412931099218,0.7142857142857143,1.5714285714285714,2.8140832857575684,2.761801681057136,2.761801681057136,1347.912253342112,11.74,0.0,12.84164324585202,0.0,0.0,0.0,0.0,77.55277505187675,0.0,70.62903785218613,0.0,0.0,0.0,0.0,17.486170983513226,14,0,0,0,0,0
sample_204,2.285446899092108,1.3720414201183433,198.39399999999995,168.15399999999997,-0.0653823832227926,0.0653823832227926,0.053305972794379,0.3571428571428571,0.7857142857142857,2.7847655305545773,2.957106781186547,2.957106781186547,1347.912253342112,12.0,0.0,0.0,0.0,0.0,0.0,0.0,90.89733387449338,0.0,77.04985947511214,0.0,0.0,0.0,0.0,17.429106201815785,14,0,0,0,0,0
sample_205,11.944744819223985,0.2686125283446712,278.348,256.172,-0.4620783967394106,0.4620783967394106,0.3385059645525906,0.85,1.6,2.7123913375014235,2.8289865989409635,2.8289865989409635,29244.90307293612,5.034776863662885,9.473725907600098,24.97437738277524,0.0,24.340666912419827,11.9386105759037,13.213763929025836,60.246738242622925,52.60000000000001,0.0,0.0,0.5372250566893424,-0.9416823612160904,6.591131109851348,3.533411858881181,20,4,1,4,0,4
sample_206,3.7495666751674808,1.20578231292517,224.43199999999996,192.176,-0.1030829789362716,0.1030829789362716,0.0353412931099218,0.625,1.375,2.850877637356493,3.261801681057136,3.261801681057136,3682.875586750231,13.74,0.0,12.84164324585202,0.0,0.0,0.0,0.0,90.39441829772878,0.0,83.47068109803816,0.0,0.0,0.0,0.0,20.46634165533225,16,0,0,0,0,0
sample_207,11.36247732591675,0.0664123096615254,314.46600000000007,280.194,-0.465675191765929,0.465675191765929,0.3052775141617927,0.5909090909090909,1.318181818181818,3.2259727928316795,3.533683017500118,3.533683017500118,57242.79712389869,15.331143339748436,9.473725907600098,25.68328649170404,12.84164324585202,13.213763929025836,11.9386105759037,13.213763929025836,90.89733387449338,52.60000000000001,0.0,0.0,0.0,-0.1328246193230511,0.0,11.25094987892992,22,4,0,4,0,4
sample_208,3.759796531339252,1.2063802083333337,252.4859999999999,216.19799999999995,-0.1030829789362716,0.1030829789362716,0.0353412931099218,0.5555555555555556,1.2222222222222223,2.8802822986162595,3.761801681057136,3.761801681057136,9997.37797262484,15.739999999999997,0.0,12.84164324585202,0.0,0.0,0.0,0.0,103.2360615435808,0.0,96.31232434389018,0.0,0.0,0.0,0.0,23.45111662169134,18,0,0,0,0,0
sample_209,10.333207244414826,0.3454921184159938,284.4839999999999,248.19599999999997,-0.481230389785217,0.481230389785217,0.3028395565321837,0.6,1.2,2.938980066543728,3.994195557380866,3.994195557380866,22676.463752160347,17.470000000000002,5.106527394840706,6.4208216229260096,6.4208216229260096,0.0,5.969305287951849,0.0,109.65688316650682,37.3,83.47068109803816,8.51732177827958,0.0,-0.6530610164081214,0.0,20.199197231189736,20,2,0,1,1,2
sample_210,11.36247732591675,0.0664123096615254,314.46600000000007,280.194,-0.465675191765929,0.465675191765929,0.3052775141617927,0.5909090909090909,1.318181818181818,3.2259727928316795,3.533683017500118,3.533683017500118,57242.79712389869,15.331143339748436,9.473725907600098,25.68328649170404,12.84164324585202,13.213763929025836,11.9386105759037,13.213763929025836,90.89733387449338,52.60000000000001,0.0,0.0,0.0,-0.1328246193230511,0.0,11.25094987892992,22,4,0,4,0,4
sample_211,2.2954465804052653,1.373456790123457,268.5289999999999,228.20899999999995,-0.0653823832227926,0.0653823832227926,0.0533059727891157,0.2631578947368421,0.5789473684210527,2.8766966445353965,4.207106781186547,4.207106781186547,16439.976933070877,18.0,0.0,0.0,0.0,0.0,0.0,0.0,123.00144198912344,0.0,109.1539675897422,0.0,0.0,0.0,0.0,24.909106839189462,19,0,0,0,0,0
sample_212,11.429553616296912,0.0017184238155285,340.5920000000001,296.24,-0.465675191765929,0.465675191765929,0.3052775141617927,0.5416666666666666,1.3333333333333333,3.0581741685865103,4.745394899343333,4.745394899343333,173172.87358004812,19.51657661853749,4.736862953800049,12.84164324585202,6.4208216229260096,6.606881964512918,5.969305287951849,6.606881964512918,129.42226361204948,26.3,89.89150272096417,0.0,0.0,-0.0017184238155285,0.0,23.07707037741648,24,2,0,2,0,2
sample_213,10.04398148148148,0.0648148148148151,84.11799999999998,76.05399999999999,-0.2949079102994763,0.2949079102994763,0.1544129800267248,1.5,1.6666666666666667,3.5677034550432034,0.6010075515613058,0.6010075515613058,13.609640474436812,1.7032551319648097,0.0,19.420578929450517,0.0,0.0,5.783244946364939,0.0,13.847474399381248,17.07,6.923737199690624,0.0,0.6203703703703705,0.0648148148148151,0.0,0.0,6,1,0,1,0,1
sample_214,5.227623456790123,0.1712962962962965,112.987,106.939,-0.1054081620077623,0.1071262986022287,0.1054081620077623,1.6,1.8,2.5395388613593908,0.3086066999241837,0.9258200997725516,9.65148445440323,4.58,0.0,6.4208216229260096,0.0,0.0,23.20187978046503,0.0,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.8364197530864199,5,0,0,0,0,2
sample_215,5.2172067901234565,0.6840277777777779,112.987,106.939,-0.1266717428805469,0.1266717428805469,0.0234294909586018,1.0,1.4,2.19060968716425,0.2672612419124243,0.801783725737273,11.245112497836532,4.58,0.0,6.4208216229260096,11.760006889940678,0.0,23.20187978046503,11.760006889940678,6.4208216229260096,0.0,0.0,0.0,0.0,1.3680555555555558,0.0,0.9197530864197532,5,0,0,0,0,2
sample_216,7.90625,0.09375,76.095,68.03099999999999,-0.39628647261089,0.39628647261089,0.0452382368238775,1.0,1.4,2.19060968716425,0.3162277660168378,0.3162277660168378,11.245112497836532,3.92,10.213054789681411,6.4208216229260096,13.213763929025836,0.0,0.0,13.213763929025836,6.4208216229260096,40.46,0.0,15.8125,0.0,0.0,0.0,0.5,5,2,0,2,2,2
sample_217,7.893518518518519,0.1898148148148146,69.107,62.051,-0.198057275344811,0.198057275344811,0.0649457173195011,1.6,1.8,2.9394472463233274,0.2581988897471611,0.2581988897471611,9.65148445440323,3.490000000000001,0.0,13.847474399381248,5.917906046161393,6.069221312792274,0.0,0.0,13.847474399381248,23.79,0.0,7.893518518518519,0.0,0.1898148148148146,2.0277777777777777,0.0,5,1,0,1,0,1
sample_218,5.3216512345679,0.7427777777777779,127.014,118.95,-0.1267162259995788,0.1267162259995788,0.022337404985431,0.8333333333333334,1.3333333333333333,2.3390923149762908,0.5172612419124242,1.0517837257372729,20.986300857070454,4.58,0.0,12.84164324585202,11.760006889940678,0.0,23.20187978046503,11.760006889940678,12.84164324585202,0.0,0.0,0.0,0.0,1.4855555555555555,0.0,2.0933641975308643,6,0,0,0,0,2
sample_219,3.373263888888889,0.6967592592592591,137.01999999999998,127.948,-0.0893806714900254,0.0893806714900254,0.011445025631977,1.8,2.0,2.5395388613593908,0.562551640425955,1.210032016201136,9.65148445440323,4.480000000000002,0.0,6.4208216229260096,4.827174070296812,0.0,15.929943897949348,0.0,20.268296022307258,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,1.2222222222222223,5,0,0,0,0,1
sample_220,5.462191358024691,0.3564814814814814,92.569,83.497,-0.1233214199137231,0.1233214199137231,0.030476535552498,1.8,2.0,2.5395388613593908,0.562551640425955,0.8711583403501388,9.65148445440323,4.289999999999999,0.0,13.344558822616634,5.3770878682057255,0.0,11.600939890232516,0.0,20.268296022307258,0.0,0.0,0.3564814814814814,0.0,0.0,0.0,1.0709876543209875,5,0,0,0,0,1
sample_221,4.75,0.3842592592592591,74.123,64.04299999999999,-0.3820352163044326,0.3820352163044326,0.0514596405502385,1.4,1.6,2.5395388613593908,0.4714045207910318,0.4714045207910318,9.65148445440323,3.96,4.736862953800049,13.847474399381248,7.109797541277533,6.103966387748303,0.0,7.109797541277533,13.847474399381248,9.23,0.0,0.0,0.0,0.0,0.0,0.3842592592592591,5,1,0,1,0,1
sample_222,8.08625,0.195,90.122,80.04199999999999,-0.3963750384086942,0.3963750384086942,0.0431370083899692,0.8333333333333334,1.3333333333333333,2.3390923149762908,0.5662277660168378,0.5662277660168378,20.986300857070454,3.92,10.213054789681411,12.84164324585202,13.213763929025836,0.0,0.0,13.213763929025836,12.84164324585202,40.46,0.0,16.1725,0.0,0.0,0.0,1.4375,6,2,0,2,2,2
sample_223,8.37962962962963,0.5925925925925928,90.122,80.04199999999999,-0.3907383239087069,0.3907383239087069,0.0767836937808189,1.0,1.1666666666666667,2.993497243478473,0.698142396999972,0.698142396999972,13.609640474436812,2.175102040816326,10.213054789681411,13.847474399381248,0.0,12.207932775496603,0.0,0.0,13.847474399381248,40.46,0.0,16.75925925925926,0.0,0.0,0.0,-1.1851851851851858,6,2,0,2,2,2
sample_224,5.291666666666667,0.3842592592592591,73.13900000000001,62.051,-0.3279979498190634,0.3279979498190634,0.000780536936803,1.8,2.0,2.5395388613593908,0.6439505508593789,0.6439505508593789,9.65148445440323,3.96,5.733667477162185,13.344558822616634,6.041840829147961,0.0,0.0,0.0,20.268296022307258,26.02,0.0,0.0,5.291666666666667,0.0,0.3842592592592591,1.0833333333333337,5,1,0,1,1,1
sample_225,5.354166666666666,0.0,73.13900000000001,62.051,-0.3258160878010253,0.3258160878010253,0.0068573569913575,1.2,1.2,3.0237157840738176,0.0,0.0,3.6096404744368114,9507.96,5.733667477162185,20.771211599071872,5.538925252383345,0.0,0.0,0.0,20.771211599071872,26.02,0.0,0.0,5.354166666666666,0.0,0.0,0.0,5,1,0,1,1,1
sample_226,7.947361111111111,0.71875,83.134,74.062,-0.1983473931212125,0.1983473931212125,0.0621243277931901,1.6666666666666667,2.5,2.543857644448419,0.6421334847649,0.6421334847649,20.986300857070454,3.49,0.0,6.4208216229260096,6.4208216229260096,6.069221312792274,0.0,0.0,26.186202068468653,23.79,0.0,7.947361111111111,0.0,0.0,2.068611111111111,2.9033333333333333,6,1,0,1,0,1
sample_227,3.673611111111111,1.1111111111111112,70.13499999999999,60.05499999999999,-0.100151220295327,0.100151220295327,0.0354350504850754,1.8,2.0,2.847378923087672,0.6035533905932737,0.6035533905932737,9.65148445440323,3.740000000000001,0.0,13.344558822616634,0.0,0.0,0.0,0.0,20.268296022307258,0.0,5.573104530069267,0.0,1.2546296296296298,0.0,0.0,1.1111111111111112,5,0,0,0,0,0
sample_228,2.083333333333333,1.3796296296296298,70.13499999999999,60.05499999999999,-0.0890131727511756,0.0890131727511756,0.0442229703928102,1.4,1.6,3.1431973062780685,0.5773502691896258,0.5773502691896258,9.65148445440323,3.740000000000001,0.0,20.771211599071872,0.0,0.0,0.0,0.0,20.771211599071872,0.0,5.573104530069267,0.0,1.3796296296296298,0.0,0.0,2.083333333333333,5,0,0,0,0,0
sample_229,3.560185185185185,0.6481481481481479,70.13499999999999,60.05499999999999,-0.1028241097803503,0.1028241097803503,0.0293099677662802,1.6,1.8,2.825749368745867,0.4714045207910317,0.4714045207910317,9.65148445440323,3.740000000000001,0.0,5.917906046161393,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.6481481481481479,0.0,1.9166666666666667,5,0,0,0,0,0
sample_230,5.394182098765432,0.7746913580246915,141.041,130.96099999999998,-0.1267169638113298,0.1267169638113298,0.0222962794648497,0.7142857142857143,1.4285714285714286,2.447472887876344,0.7672612419124241,1.3017837257372729,35.509609925153406,6.580000000000001,0.0,12.84164324585202,11.760006889940678,0.0,23.20187978046503,11.760006889940678,19.26246486877803,0.0,6.4208216229260096,0.0,0.0,1.549382716049383,0.0,3.384475308641976,7,0,0,0,0,2
